Name,Address,Location
"
セブンイレブン 港区三田1丁目店
",東京都港区三田1-7-1パ-クコ-ト麻布十番1階,"{'lat': 35.6546217, 'lng': 139.7395761}"
"
セブンイレブン 港区麻布十番1丁目店
",東京都港区麻布十番1-5-23,"{'lat': 35.6568037, 'lng': 139.7337486}"
"
ニューヤマザキデイリーストア 御成門タワー店
",東京都港区芝公園1-1,"{'lat': 35.6605328, 'lng': 139.7516321}"
"
デイリーヤマザキ 竹芝店
",東京都港区海岸1-9-18,"{'lat': 35.6555971, 'lng': 139.7614479}"
"
デイリーヤマザキ 高輪本店
",東京都港区高輪2-16-37,"{'lat': 35.6379516, 'lng': 139.7386046}"
"
デイリーヤマザキ 六本木3丁目店
",東京都港区六本木3-7-1 204区画,"{'lat': 35.664203, 'lng': 139.7347254}"
"
デイリーヤマザキ 赤坂2丁目店
",東京都港区赤坂2-14-9,"{'lat': 35.6719251, 'lng': 139.7383135}"
"
デイリーヤマザキ 赤坂見附店
",東京都港区赤坂3-9-10,"{'lat': 35.6766887, 'lng': 139.7363532}"
"
デイリーヤマザキ 赤坂見附駅前店
",東京都港区赤坂3-1-10,"{'lat': 35.6767282, 'lng': 139.7368325}"
"
デイリーヤマザキ 赤坂三丁目店
",東京都港区赤坂3-9-1,"{'lat': 35.6773973, 'lng': 139.7362563}"
"
デイリーヤマザキ 六本木交差点店
",東京都港区六本木4-9-5,"{'lat': 35.6636317, 'lng': 139.7325137}"
"
デイリーヤマザキ 京王品川ビル店
",東京都港区港南2-17-1,"{'lat': 35.6245766, 'lng': 139.7395027}"
"
デイリーヤマザキ クレアタワーB3店
",東京都港区浜松町2-3-1,"{'lat': 35.6562933, 'lng': 139.7555972}"
"
デイリーヤマザキ 浜松町クレアタワー店
",東京都港区浜松町2-3-1,"{'lat': 35.6562933, 'lng': 139.7555972}"
